StockCode,Month,UnitsSold,AvgPrice,Revenue
20685,2011-10,188,8.159565217391304,1425.16
20685,2011-11,327,8.133620689655173,2470.99
20685,2011-12,84,7.925000000000001,622.8
20686,2010-12,12,3.25,39.0
20686,2011-01,8,3.25,26.0
20686,2011-02,19,3.25,61.75
20686,2011-03,11,3.25,35.75
20686,2011-04,7,3.25,22.75
20686,2011-05,4,3.25,13.0
20686,2011-06,22,3.25,71.5
20686,2011-07,5,3.25,16.25
20686,2011-08,47,3.25,152.75
20686,2011-09,31,3.25,100.75
20686,2011-10,28,3.6725,94.38
20686,2011-11,59,3.25,191.75
20686,2011-12,2,3.25,6.5
20694,2011-02,9,3.75,33.75
20694,2011-03,4,3.75,15.0
20694,2011-04,1,3.75,3.75
20694,2011-06,1,3.75,3.75
20694,2011-07,9,3.75,33.75
20694,2011-10,12,3.75,45.0
20695,2010-12,1,4.25,4.25
20695,2011-03,1,4.25,4.25
20695,2011-09,2,4.25,8.5
20695,2011-11,1,4.25,4.25
20696,2010-12,10,3.75,37.5
20696,2011-02,1,3.75,3.75
20696,2011-06,1,3.75,3.75
20696,2011-07,7,3.75,26.25
20696,2011-10,11,3.75,41.25
20696,2011-11,2,3.75,7.5
20697,2010-12,1,2.55,2.55
20697,2011-01,1,2.55,2.55
20697,2011-05,3,2.55,7.6499999999999995
20697,2011-07,4,2.55,10.2
20697,2011-09,5,2.55,12.75
20697,2011-11,5,2.55,12.75
20698,2011-01,3,2.55,7.6499999999999995
20698,2011-05,3,2.55,7.6499999999999995
20698,2011-09,5,2.55,12.75
20698,2011-11,5,2.55,12.75
20699,2010-12,1,2.55,2.55
20699,2011-01,6,2.55,15.299999999999999
20699,2011-02,7,2.55,17.849999999999998
20699,2011-03,7,2.55,17.849999999999998
20699,2011-06,2,2.55,5.1
20699,2011-07,2,2.55,5.1
20699,2011-11,3,2.55,7.6499999999999995
20699,2011-12,1,2.55,2.55
20700,2010-12,1,3.75,3.75
20700,2011-05,4,3.75,15.0
20700,2011-06,5,3.75,18.75
20701,2010-12,1,3.75,3.75
20701,2011-06,5,3.75,18.75
20702,2010-12,13,4.25,55.25
20702,2011-01,11,4.25,46.75
20702,2011-02,19,4.25,80.75
20702,2011-03,23,4.25,97.75
20702,2011-04,19,4.25,80.75
20702,2011-05,9,4.25,38.25
20702,2011-06,19,4.25,80.75
20702,2011-07,5,4.25,21.25
20702,2011-08,3,4.25,12.75
20702,2011-10,7,4.25,29.75
20703,2011-04,1,4.25,4.25
20704,2010-12,80,1.9500000000000002,156.0
20704,2011-01,56,1.95,109.2
20704,2011-02,1,6.95,6.95
20704,2011-03,4,6.95,27.8
20704,2011-04,2,6.95,13.9
20704,2011-05,2,6.95,13.9
20704,2011-06,1,6.95,6.95
20704,2011-07,6,6.95,41.7
20704,2011-08,5,6.95,34.75
20704,2011-09,4,6.95,27.8
20704,2011-10,12,6.95,83.4
20704,2011-11,2,6.95,13.9
20704,2011-12,36,3.2,90.2
20705,2010-12,56,1.95,109.2
20705,2011-01,48,1.95,93.6
20705,2011-02,1,6.95,6.95
20705,2011-03,6,6.95,41.7
20705,2011-04,2,6.95,13.9
20705,2011-05,2,6.95,13.9
20705,2011-06,2,6.95,13.9
20705,2011-07,3,6.95,20.85
20705,2011-08,1,6.95,6.95
20705,2011-09,2,6.95,13.9
20705,2011-10,6,6.95,41.7
20705,2011-11,1,6.95,6.95
20705,2011-12,13,3.6166666666666667,45.35
20707,2010-12,2,1.25,2.5
20707,2011-01,2,1.25,2.5
20707,2011-02,16,1.25,20.0
20707,2011-03,6,1.25,7.5
20707,2011-04,24,1.06,25.44
20707,2011-05,20,1.25,25.0
20707,2011-06,6,1.25,7.5
20707,2011-07,31,1.1866666666666668,36.47
20707,2011-08,12,1.25,15.0
20707,2011-09,4,2.0566666666666666,8.629999999999999
20707,2011-10,15,1.8075,18.89
20707,2011-11,16,1.9759999999999998,23.630000000000003
20707,2011-12,1,2.46,2.46
20711,2010-12,210,1.9227272727272726,379.5
20711,2011-01,528,1.9124999999999999,933.6
20711,2011-02,397,1.9285714285714286,684.15
20711,2011-03,1047,1.8964285714285716,1786.6499999999999
20711,2011-04,197,2.045,365.46000000000004
20711,2011-05,422,2.0612903225806454,819.76
20711,2011-06,172,2.0592857142857146,328.76
20711,2011-07,127,2.08,264.16
20711,2011-08,172,2.08,357.76
20711,2011-09,378,2.0336000000000003,716.64
20711,2011-10,206,2.0638888888888887,399.48
20711,2011-11,342,2.0547826086956524,653.36
20712,2010-12,292,1.9349999999999998,539.4
20712,2011-01,371,1.9414285714285715,717.45
20712,2011-02,320,1.9369565217391302,594.0
20712,2011-03,1258,1.905121951219512,2240.62
20712,2011-04,326,2.047241379310345,629.88
20712,2011-05,785,2.0432558139534884,1486.5
20712,2011-06,725,2.0597674418604655,1392.0
20712,2011-07,530,2.058780487804878,1032.8
20712,2011-08,772,2.066521739130435,1485.7600000000002
20712,2011-09,1022,2.0749056603773584,1945.11
20712,2011-10,1041,2.0933962264150945,1986.33
20712,2011-11,656,2.0596491228070177,1274.58
20712,2011-12,89,2.2376923076923076,187.17000000000002
20713,2010-12,467,1.9416666666666664,850.65
20713,2011-01,681,1.9200000000000002,1201.95
20713,2011-02,766,1.9058823529411764,1343.7
20713,2011-03,1458,1.91875,2504.1
20713,2011-06,864,2.0316,1584.12
20713,2011-07,1020,2.0341463414634147,1892.8
20713,2011-08,1593,2.0381666666666667,2971.44
20713,2011-09,1675,2.0664285714285717,3128.05
20713,2011-10,910,2.0036842105263157,1660.8
20713,2011-11,561,2.211315789473684,1053.28
20713,2011-12,471,2.1245000000000003,886.03
20716,2010-12,24,1.25,30.0
20716,2011-01,49,1.25,61.25
20716,2011-02,44,1.25,55.0
20716,2011-03,66,1.25,82.5
20716,2011-04,113,1.2025000000000001,122.25
20716,2011-05,9,1.25,11.25
20716,2011-06,9,1.25,11.25
20717,2010-12,75,1.25,93.75
20717,2011-01,207,1.2373333333333332,239.75
20717,2011-02,148,1.228888888888889,166.0
20717,2011-03,240,1.2424,281.0
20717,2011-04,110,1.25,137.5
20717,2011-05,268,1.2417391304347825,316.0
20717,2011-06,239,1.238125,279.75
20717,2011-07,190,1.2420833333333332,233.7
20717,2011-08,179,1.25,223.75
20717,2011-09,43,1.25,53.75
20717,2011-10,116,1.3952,148.63
20717,2011-11,214,1.356764705882353,273.55
20717,2011-12,7,1.25,8.75
20718,2010-12,150,1.25,187.5
20718,2011-01,420,1.2353846153846153,487.0
20718,2011-02,342,1.24,408.5
20718,2011-03,364,1.236896551724138,417.0
20718,2011-04,216,1.25,270.0
20718,2011-05,417,1.245128205128205,502.25
20718,2011-06,577,1.2341666666666666,664.25
20718,2011-07,186,1.25,232.5
20718,2011-08,385,1.25,481.25
20718,2011-09,205,1.3211764705882354,258.67
20718,2011-10,260,1.3136842105263158,329.84
20718,2011-11,439,1.3188,535.8
20718,2011-12,303,1.23,340.75
20719,2010-12,540,0.8229166666666666,408.29999999999995
20719,2011-01,645,0.8333333333333334,522.12
20719,2011-02,691,0.8342424242424241,535.35
20719,2011-03,1102,0.8219607843137255,847.0
20719,2011-04,334,0.8395999999999999,267.0
20719,2011-05,891,0.8363157894736841,692.35
20719,2011-06,1259,0.836551724137931,966.15
20719,2011-07,573,0.8476363636363636,474.05
20719,2011-08,1022,0.8398039215686274,799.8
20719,2011-09,779,0.8363157894736841,606.25
20719,2011-10,657,0.8594545454545454,533.23
20719,2011-11,505,0.8987499999999999,435.49
20719,2011-12,239,0.8413333333333333,190.15
20723,2010-12,147,0.8431578947368421,122.35
20723,2011-01,323,0.8376190476190476,257.65
20723,2011-02,401,0.838181818181818,314.85
20723,2011-03,741,0.8420408163265306,584.35
20723,2011-04,559,0.8436585365853657,458.25
20723,2011-05,619,0.8440909090909091,500.15000000000003
20723,2011-06,800,0.8431578947368421,641.0
20723,2011-07,581,0.8477192982456141,480.85
20723,2011-08,880,0.8372549019607842,693.4
20723,2011-09,881,0.8537142857142856,682.29
20723,2011-10,354,0.9312499999999999,308.7
20723,2011-11,499,0.9136170212765957,422.85
20723,2011-12,62,0.9366666666666666,54.260000000000005
20724,2010-12,326,0.846060606060606,274.5
20724,2011-01,660,0.842121212121212,522.0
20724,2011-02,1002,0.8328947368421052,773.7
20724,2011-03,999,0.8360714285714286,777.65
20724,2011-04,661,0.8426415094339622,531.95
20724,2011-05,937,0.8436065573770491,744.45
20724,2011-06,1527,0.836,1180.95
20724,2011-07,867,0.8435,697.9499999999999
20724,2011-08,1488,0.8355555555555556,1158.2
20724,2011-09,1479,0.8574712643678161,1164.59
20724,2011-10,1137,0.8719101123595505,920.6899999999999
20724,2011-11,1346,0.8611827956989248,1081.44
20724,2011-12,380,0.8825,297.78000000000003
20725,2010-12,648,1.6464912280701753,1057.2
20725,2011-01,1546,1.6257575757575757,2370.9
20725,2011-02,1076,1.6363013698630136,1675.4
20725,2011-03,1388,1.633333333333333,2176.2
20725,2011-04,924,1.6479166666666665,1504.6
20725,2011-05,2197,1.638148148148148,3439.05
20725,2011-06,1477,1.6421875,2337.05
20725,2011-07,1663,1.6399159663865543,2631.95
20725,2011-08,1975,1.641304347826087,3144.75
20725,2011-09,1744,1.6592086330935252,2761.04
20725,2011-10,1170,1.7387619047619047,1902.02
20725,2011-11,1732,1.7155384615384615,2752.04
20725,2011-12,357,1.7094285714285713,586.25
20726,2010-12,488,1.645,765.2
20726,2011-01,522,1.65,861.3
20726,2011-02,419,1.6444444444444444,671.35
20726,2011-03,961,1.6346153846153846,1485.65
20726,2011-04,544,1.6464912280701753,877.6
20726,2011-05,1282,1.6391304347826086,1995.3
20726,2011-06,822,1.641780821917808,1296.3
20726,2011-07,957,1.6452941176470588,1539.05
20726,2011-08,1033,1.643103448275862,1644.45
20726,2011-09,820,1.6778048780487802,1315.48
20726,2011-10,473,1.6826315789473683,782.93
20726,2011-11,624,1.7393827160493824,1022.0
20726,2011-12,170,1.6499999999999997,280.5
20727,2010-12,459,1.6414893617021276,733.35
20727,2011-01,683,1.642156862745098,1086.95
20727,2011-02,426,1.6448717948717946,682.9
20727,2011-03,1033,1.6393617021276594,1620.45
20727,2011-04,443,1.65,730.95
20727,2011-05,979,1.6459183673469386,1575.35
20727,2011-06,1054,1.6414893617021276,1659.1
20727,2011-07,1310,1.6433333333333333,2099.5
20727,2011-08,1364,1.6419191919191918,2150.6
20727,2011-09,1228,1.6436,1980.2
20727,2011-10,938,1.6442857142857141,1491.7
20727,2011-11,1112,1.6471014492753622,1790.8
20727,2011-12,262,1.6448717948717946,422.7
20728,2010-12,457,1.6388888888888888,714.05
20728,2011-01,610,1.6458333333333333,986.5
20728,2011-02,453,1.6448717948717946,727.45
20728,2011-03,973,1.6391891891891892,1515.45
20728,2011-04,615,1.6466101694915254,994.75
20728,2011-05,940,1.6480392156862744,1531.0
20728,2011-06,1127,1.6416666666666666,1769.35
20728,2011-07,1569,1.6414529914529914,2486.85
20728,2011-08,1447,1.6428571428571428,2307.55
20728,2011-09,929,1.6457446808510636,1492.85
20728,2011-10,759,1.7256989247311827,1222.27
20728,2011-11,856,1.6962135922330095,1377.36
20728,2011-12,85,1.65,140.25
20731,2010-12,1,1.25,1.25
20731,2011-01,3,1.25,3.75
20731,2011-03,2,1.25,2.5
20731,2011-04,20,1.25,25.0
20731,2011-05,35,1.25,43.75
20731,2011-06,13,1.25,16.25
20733,2010-12,635,0.8175,461.75
20733,2011-01,31,0.85,26.35
20733,2011-02,1,0.85,0.85
20733,2011-03,31,0.85,26.35
20733,2011-04,1,0.85,0.85
20733,2011-05,5,0.85,4.25
20733,2011-06,25,0.85,21.25
20733,2011-07,4,0.85,3.4
20733,2011-08,110,0.7849999999999999,80.5
20733,2011-09,30,0.8388888888888889,25.18
20733,2011-10,15,0.8433333333333333,12.67
20733,2011-11,29,0.85,24.65
20733,2011-12,1,0.85,0.85
20735,2010-12,105,0.8066666666666666,76.25
20735,2011-01,11,0.85,9.35
20735,2011-02,3,0.85,2.55
20735,2011-03,4,0.85,3.4
20735,2011-05,3,0.85,2.55
20735,2011-06,8,0.85,6.8
20735,2011-07,1,0.85,0.85
20735,2011-09,3,0.85,2.55
20735,2011-10,8,0.85,6.8
20735,2011-11,6,0.85,5.1
20735,2011-12,6,0.85,5.1
20748,2010-12,7,12.75,89.25
20748,2011-01,6,12.75,76.5
20748,2011-02,3,12.75,38.25
20748,2011-03,3,12.75,38.25
20748,2011-04,1,12.75,12.75
20748,2011-05,1,12.75,12.75
20748,2011-06,7,12.75,89.25
20748,2011-08,2,12.75,25.5
20748,2011-09,5,12.75,63.75
20748,2011-10,4,12.75,51.0
20748,2011-11,14,12.75,178.5
20749,2010-12,141,7.804545454545455,1024.95
20749,2011-01,62,7.63,435.29999999999995
20749,2011-02,268,7.772222222222222,1765.8
20749,2011-03,119,7.816666666666666,888.4499999999999
20749,2011-04,69,7.804545454545454,510.15
20749,2011-05,119,7.594444444444444,811.6499999999999
20749,2011-06,45,7.95,357.75
20749,2011-07,74,7.822,549.9
20749,2011-08,121,7.756060606060607,885.15
20749,2011-09,148,7.7976190476190474,1080.6
20749,2011-10,127,7.736666666666666,913.65
20749,2011-11,278,7.903333333333334,1925.06
20749,2011-12,148,7.513636363636365,975.0
20750,2010-12,178,7.812857142857142,1299.9
20750,2011-01,175,7.743548387096775,1218.45
20750,2011-02,127,7.772222222222222,913.65
20750,2011-03,97,7.75,694.3499999999999
20750,2011-04,171,7.640322580645161,1186.6499999999999
20750,2011-05,149,7.642307692307692,1027.75
20750,2011-06,82,7.772222222222222,594.3
20750,2011-07,57,7.855882352941177,433.95
20750,2011-08,161,7.721428571428571,1124.75
20750,2011-09,142,7.674137931034483,1013.6999999999999
20750,2011-10,121,7.8088235294117645,894.75
20750,2011-11,206,7.772222222222222,1468.1
20750,2011-12,46,7.826923076923077,346.5
20751,2010-12,90,2.1,189.00000000000003
20751,2011-01,126,2.059,235.07999999999998
20751,2011-02,48,2.1,100.80000000000001
20751,2011-03,89,2.1,186.9
20751,2011-04,89,2.1,186.9
20751,2011-05,65,2.1,136.5
20751,2011-06,144,2.059,272.88
20751,2011-07,56,2.1,117.60000000000001
20751,2011-08,82,2.1,172.20000000000002
20751,2011-09,45,2.1,94.50000000000001
20751,2011-10,80,2.1,168.00000000000003
20751,2011-11,58,2.1,121.80000000000001
20751,2011-12,1,2.1,2.1
20752,2010-12,51,2.1,107.10000000000001
20752,2011-01,52,2.1,109.20000000000002
20752,2011-02,8,2.1,16.8
20752,2011-03,38,2.1,79.80000000000001
20752,2011-04,34,2.1,71.4
20752,2011-05,24,2.1,50.400000000000006
20752,2011-06,51,2.1,107.10000000000001
20752,2011-07,11,2.1,23.1
20752,2011-08,29,2.1,60.900000000000006
20752,2011-09,29,2.1,60.900000000000006
20752,2011-10,16,2.1,33.6
20752,2011-11,24,2.1,50.4
20754,2010-12,143,2.1,300.3
20754,2011-01,59,2.1,123.9
20754,2011-02,55,2.1,115.50000000000001
20754,2011-03,233,2.0684615384615386,430.26
20754,2011-04,213,2.0836,417.78000000000003
20754,2011-05,61,2.1,128.10000000000002
20754,2011-06,222,2.059,407.15999999999997
20754,2011-07,51,2.1,107.10000000000001
20754,2011-08,122,2.1,256.20000000000005
20754,2011-09,107,2.074375,195.18
20754,2011-10,47,2.1,98.7
20754,2011-11,43,2.1,90.30000000000001
20755,2010-12,17,0.85,14.45
20755,2011-02,45,0.85,38.25
20755,2011-03,5,0.85,4.25
20755,2011-04,16,0.85,13.6
20755,2011-05,27,0.85,22.95
20755,2011-06,21,0.85,17.85
20755,2011-08,12,0.85,10.2
20755,2011-09,28,0.85,23.799999999999997
20755,2011-10,29,0.85,24.65
20755,2011-11,80,0.85,68.0
20755,2011-12,12,0.85,10.2
20756,2011-01,3,0.85,2.55
20756,2011-02,12,0.85,10.2
20756,2011-04,4,0.85,3.4
20756,2011-06,5,0.85,4.25
20756,2011-07,9,0.85,7.6499999999999995
20756,2011-09,1,0.85,0.85
20756,2011-10,16,0.85,13.6
20756,2011-11,13,0.85,11.049999999999999
20757,2010-12,25,0.85,21.25
20757,2011-02,27,0.85,22.95
20757,2011-04,1,0.85,0.85
20757,2011-05,24,0.85,20.4
20757,2011-06,5,0.85,4.25
20757,2011-07,6,0.85,5.1
20757,2011-09,3,0.85,2.55
20757,2011-10,13,1.0059999999999998,11.829999999999998
20757,2011-11,60,0.85,51.0
20758,2010-12,13,0.85,11.05
20758,2011-01,6,0.85,5.1
20758,2011-02,9,0.85,7.6499999999999995
20758,2011-03,20,0.85,17.0
20758,2011-04,11,0.85,9.35
20758,2011-05,6,0.85,5.1
20758,2011-06,14,0.85,11.899999999999999
20758,2011-07,9,0.85,7.6499999999999995
20758,2011-08,3,0.85,2.55
20758,2011-09,11,0.85,9.35
20758,2011-10,15,0.85,12.75
20758,2011-11,37,0.85,31.449999999999996
20758,2011-12,7,0.85,5.949999999999999
20759,2010-12,5,0.85,4.25
20759,2011-01,3,0.85,2.55
20759,2011-02,3,0.85,2.55
20759,2011-03,6,0.85,5.1
20759,2011-04,3,0.85,2.55
20759,2011-05,3,0.85,2.55
20759,2011-06,5,0.85,4.25
20759,2011-09,2,0.85,1.7
20759,2011-10,7,0.85,5.949999999999999
20759,2011-11,26,0.85,22.099999999999998
20759,2011-12,1,0.85,0.85
20760,2010-12,4,0.85,3.4
20760,2011-02,3,0.85,2.55
20760,2011-03,4,0.85,3.4
20760,2011-04,10,0.85,8.5
20760,2011-06,8,0.85,6.8
20760,2011-09,9,0.85,7.6499999999999995
20760,2011-10,13,0.85,11.049999999999999
20760,2011-11,18,0.85,15.299999999999999
20761,2010-12,10,3.75,37.5
20761,2011-01,6,3.75,22.5
20761,2011-02,6,3.75,22.5
20761,2011-03,3,3.75,11.25
20761,2011-04,8,3.75,30.0
20761,2011-05,10,3.75,37.5
20761,2011-06,8,3.75,30.0
20761,2011-07,16,3.75,60.0
20761,2011-08,2,3.75,7.5
20761,2011-09,15,3.75,56.25
20761,2011-10,11,3.75,41.25
20761,2011-11,11,4.28,48.67
20761,2011-12,4,3.75,15.0
20762,2010-12,13,3.75,48.75
20762,2011-01,6,3.75,22.5
20762,2011-02,9,3.75,33.75
20762,2011-03,12,3.75,45.0
20762,2011-05,5,3.75,18.75
20762,2011-06,18,3.75,67.5
20762,2011-07,8,3.75,30.0
20762,2011-08,9,3.75,33.75
20762,2011-09,7,3.75,26.25
20762,2011-10,7,4.28,29.96
20762,2011-11,6,3.75,22.5
20762,2011-12,1,3.75,3.75
20763,2010-12,8,3.75,30.0
20763,2011-01,1,3.75,3.75
20763,2011-02,1,3.75,3.75
20763,2011-03,1,3.75,3.75
20763,2011-04,16,1.25,20.0
20763,2011-06,1,3.75,3.75
20763,2011-07,6,3.75,22.5
20763,2011-08,5,3.75,18.75
20763,2011-09,5,3.75,18.75
20763,2011-10,2,3.75,7.5
20763,2011-11,24,3.9516666666666667,53.71
20763,2011-12,1,3.75,3.75
20764,2010-12,11,3.75,41.25
20764,2011-01,10,3.75,37.5
20764,2011-02,11,3.75,41.25
20764,2011-03,4,3.75,15.0
20764,2011-04,7,3.75,26.25
20764,2011-05,7,3.75,26.25
20764,2011-06,12,3.75,45.0
20764,2011-07,5,3.75,18.75
20764,2011-08,15,3.75,56.25
20764,2011-09,10,3.75,37.5
20764,2011-10,11,4.28,44.96
20764,2011-11,21,4.320769230769231,86.17
20764,2011-12,4,3.75,15.0
20765,2010-12,9,3.75,33.75
20765,2011-01,3,3.75,11.25
20765,2011-02,6,3.75,22.5
20765,2011-03,8,3.75,30.0
20765,2011-04,5,3.75,18.75
20765,2011-05,6,3.75,22.5
20765,2011-06,8,3.75,30.0
20765,2011-07,10,3.75,37.5
20765,2011-08,12,3.75,45.0
20765,2011-09,5,3.75,18.75
20765,2011-10,12,4.087272727272727,48.71
20765,2011-11,11,4.121,48.67
20765,2011-12,1,7.46,7.46
20766,2010-12,4,3.75,15.0
20766,2011-01,1,3.75,3.75
20766,2011-02,2,3.75,7.5
20766,2011-03,4,3.75,15.0
20766,2011-04,26,3.6166666666666667,84.7
20766,2011-05,9,3.75,33.75
20766,2011-06,8,3.75,30.0
20766,2011-07,8,3.75,30.0
20766,2011-08,16,3.75,60.0
20766,2011-09,5,3.75,18.75
20766,2011-10,16,4.121,63.71
20766,2011-11,12,4.368333333333333,52.42
20766,2011-12,2,3.75,7.5
20767,2010-12,4,2.55,10.2
20767,2011-01,21,2.55,53.55
20767,2011-02,20,2.55,51.0
20767,2011-03,8,2.55,20.4
20767,2011-04,12,2.55,30.599999999999998
20767,2011-05,8,2.55,20.4
20767,2011-06,13,2.55,33.15
20767,2011-07,13,2.55,33.15
20767,2011-08,56,2.46,126.60000000000001
20767,2011-09,14,3.1525,38.11
20767,2011-10,21,2.55,53.55
20767,2011-11,19,2.55,48.449999999999996
20767,2011-12,8,3.353333333333333,22.81
20768,2010-12,5,2.55,12.75
20768,2011-01,6,2.55,15.299999999999999
20768,2011-02,13,2.55,33.15
20768,2011-03,4,2.55,10.2
20768,2011-04,2,2.55,5.1
20768,2011-05,7,2.55,17.849999999999998
20768,2011-06,1,2.55,2.55
20768,2011-07,14,2.55,35.699999999999996
20768,2011-08,12,2.55,30.599999999999998
20768,2011-09,7,2.55,17.849999999999998
20768,2011-10,10,2.55,25.5
20768,2011-11,42,2.475,90.9
20768,2011-12,8,3.353333333333333,22.81
20769,2010-12,4,2.55,10.2
20769,2011-02,9,2.55,22.95
20769,2011-03,3,2.55,7.6499999999999995
20769,2011-06,7,2.55,17.849999999999998
20769,2011-07,4,2.55,10.2
20769,2011-09,15,3.1525,43.07
20769,2011-10,3,2.55,7.6499999999999995
20769,2011-11,14,2.55,35.699999999999996
20769,2011-12,7,2.55,17.849999999999998
20770,2010-12,6,2.55,15.299999999999999
20770,2011-01,43,2.4,93.45
20770,2011-02,7,2.55,17.849999999999998
20770,2011-03,7,2.55,17.849999999999998
20770,2011-04,6,2.55,15.299999999999999
20770,2011-05,2,2.55,5.1
20770,2011-06,9,2.55,22.95
20770,2011-07,9,2.55,22.95
20770,2011-08,12,2.55,30.599999999999998
20770,2011-09,1,2.55,2.55
20770,2011-10,4,2.55,10.2
20770,2011-11,2,2.55,5.1
20771,2010-12,6,2.55,15.299999999999999
20771,2011-02,1,2.55,2.55
20771,2011-03,1,2.55,2.55
20771,2011-04,6,2.55,15.299999999999999
20771,2011-05,13,2.55,33.15
20771,2011-07,3,2.55,7.6499999999999995
20771,2011-09,12,2.55,30.599999999999998
20771,2011-10,6,2.55,15.299999999999999
20771,2011-11,21,2.8177777777777777,55.959999999999994
20771,2011-12,2,2.55,5.1
20772,2010-12,8,2.55,20.4
20772,2011-01,18,2.55,45.9
20772,2011-03,1,2.55,2.55
20772,2011-04,14,2.55,35.699999999999996
20772,2011-05,9,2.55,22.95
20772,2011-07,12,2.55,30.599999999999998
20772,2011-08,16,2.55,40.8
20772,2011-09,12,2.55,30.599999999999998
20772,2011-10,19,2.55,48.449999999999996
20772,2011-11,105,2.5124999999999997,243.9
20772,2011-12,4,3.1525,12.61
20773,2010-12,17,1.6499999999999997,28.049999999999997
20773,2011-01,3,1.65,4.949999999999999
20773,2011-02,3,1.65,4.949999999999999
20773,2011-03,11,1.6499999999999997,18.15
20773,2011-04,2,1.65,3.3
20773,2011-05,6,1.6499999999999997,9.899999999999999
20773,2011-06,3,1.65,4.949999999999999
20773,2011-07,6,1.65,9.899999999999999
20773,2011-08,3,1.65,4.949999999999999
20773,2011-09,2,1.65,3.3
20774,2010-12,8,1.65,13.2
20774,2011-01,4,1.65,6.6
20774,2011-02,5,1.6499999999999997,8.25
20774,2011-03,6,1.6499999999999997,9.899999999999999
20774,2011-04,2,1.65,3.3
20774,2011-05,2,1.65,3.3
20774,2011-06,3,1.65,4.949999999999999
20774,2011-07,7,1.65,11.549999999999999
20774,2011-09,15,1.65,24.75
20775,2010-12,1,1.65,1.65
20775,2011-01,6,1.65,9.899999999999999
20775,2011-02,6,1.65,9.899999999999999
20775,2011-03,10,1.65,16.5
20775,2011-04,2,1.65,3.3
20775,2011-05,2,1.65,3.3
20775,2011-06,3,1.65,4.949999999999999
20775,2011-09,2,1.65,3.3
20775,2011-10,11,1.6499999999999997,18.15
20775,2011-11,21,1.6499999999999997,34.65
20777,2010-12,8,1.65,13.2
20777,2011-01,2,1.65,3.3
20777,2011-02,9,1.6499999999999997,14.85
20777,2011-03,1,1.65,1.65
20777,2011-04,9,1.6499999999999997,14.849999999999998
20777,2011-05,7,1.65,11.549999999999999
20777,2011-07,1,1.65,1.65
20777,2011-08,5,1.65,8.25
20777,2011-09,2,1.65,3.3
20777,2011-10,18,1.6499999999999997,29.699999999999996
20777,2011-11,33,1.65,54.449999999999996
20778,2010-12,4,1.65,6.6
20778,2011-01,4,1.65,6.6
20778,2011-02,5,1.6499999999999997,8.25
20778,2011-04,2,1.65,3.3
20780,2010-12,25,5.385,127.17000000000002
20780,2011-03,1,5.49,5.49
20780,2011-04,1,5.49,5.49
20780,2011-06,1,5.49,5.49
20780,2011-10,1,10.79,10.79
20780,2011-11,8,5.49,43.92
20781,2010-12,7,5.489999999999999,38.43
20781,2011-01,1,5.49,5.49
20781,2011-02,4,5.49,21.96
20781,2011-04,1,5.49,5.49
20781,2011-05,1,5.49,5.49
20781,2011-06,1,5.49,5.49
20781,2011-09,1,5.49,5.49
20781,2011-10,2,5.49,10.98
20781,2011-11,9,5.489999999999999,49.410000000000004
20781,2011-12,5,2.658,13.29
20782,2010-12,18,5.49,98.82
20782,2011-01,3,5.49,16.47
20782,2011-02,4,5.49,21.96
20782,2011-04,3,5.49,16.47
20782,2011-05,1,5.49,5.49
